utmx,utmy,X,Y,Rate_per_100000,PopulationDensity,PopulationFemale,Beer,NoHealthInsurance,DrinkingPlaces,Cases,Neighbor_Disadvantage
2020270.582,4645553.065,-105.088199,40.545424,100.1,219441.5484,3598.46,198.768095,463.86,493.183365,309,-32.322719
2126253.922,4289948.42,-104.726497,37.313384,182.4,1365.789165,184.86,5.885275,29.31,12.523208,23,0.238601
2177331.557,4539155.536,-103.602277,39.346648,225.9,12.297474,79.48,10.659539,16.24,4.292991,11,-0.558013
2179663.054,4724682.857,-103.10449,40.91612,158.6,1089.443197,222.59,20.973967,47.48,13.332685,31,-1.221921
1796852.578,4448909.949,-108.011728,39.211972,115.1,61864.73343,1467.65,74.501273,279.9,159.05627,151,-3.058202
1751154.949,4603021.889,-108.231356,40.621687,111.3,2867.250967,190.1,6.032797,58.43,12.972054,12,-0.522092
1772901.801,4206735.217,-108.708298,37.134065,111.9,1505.565919,298.18,29.835904,65.34,9.366342,25,-0.913327
1790199.694,4369906.803,-108.232616,38.533617,74.2,5721.741891,504.52,61.323286,105.34,18.677605,27,-1.051232
2136762.208,4624624.189,-103.838558,40.150631,106.6,5818.037503,395.81,35.655232,73.37,24.79829,25,-0.575201
2199057.944,4395587.022,-103.708703,38.085484,92.1,2795.319867,358.9,18.848,71.06,21.848411,14,3.652674
1987741.907,4480719.851,-105.823293,39.186132,118.2,91.332396,228.71,16.670942,41.9,27.311651,20,-3.357316
1872907.937,4464721.526,-107.131646,39.234001,143,592.94241,198.52,18.738751,42.55,46.203558,23,-2.625404
2312653.043,4401603.896,-102.477956,37.921785,101.6,3107.516943,245.17,8.048081,57.13,8.866762,10,0.78939
2113704.53,4395451.45,-104.631036,38.237766,169,139811.8761,2705.37,166.266775,367.95,202.90654,240,16.209764
1971800.747,4302333.885,-106.367495,37.674064,105.2,726.830579,146.9,11.466793,33.64,10.509759,10,1.14597
1846910.68,4588780.674,-107.170439,40.350144,120.2,580.634391,383.19,25.814867,56.84,80.575283,27,-5.472488
1970589.25,4353302.395,-106.2785,38.115999,187.6,12.39122,100.45,1.771288,26.7,3.767558,11,0.670465
1822869.311,4309906.692,-107.980937,37.964225,69.3,232.604573,189.6,14.32972,34.66,60.88478,5,-2.44278
1969007.034,4526177.359,-105.932549,39.609089,164.9,300.66096,232.87,16.475207,82.61,72.03825,45,-3.087805
2059267.969,4469959.594,-105.058649,38.971104,75.7,1132.64253,242.75,12.454477,45.46,26.971576,17,-2.5697
2050663.394,4637969.083,-104.76535,40.425321,89,176132.452,3722.44,345.687194,609.83,428.860392,235,-19.35258
2275874.984,4641124.337,-102.262485,40.01494,137.1,12.06419,100.49,11.393855,17.82,4.604546,11,-0.267533
4673285.665,5946113.984,-73.231048,41.238791,337.1,1110538.853,10739.22,870.729805,1734.35,1545.818995,2696,-18.669033
4672540.443,6018995.673,-72.793953,41.663902,407.8,933178.8799,11324.63,954.328221,950.34,1301.368666,3105,61.667417
4637458.049,5995620.818,-73.20781,41.689792,149.2,43834.20412,2566.24,277.207469,205.34,287.459424,237,-18.806455
4724118.731,5999311.91,-72.520378,41.313682,199,52308.9277,1839.15,195.320417,120.45,261.032304,286,-10.723532
4678729.888,6005178.032,-72.831104,41.555823,451.4,781459.6411,9760.03,968.855135,966.41,1345.377264,3317,43.004782
4755445.871,6030040.703,-72.095636,41.34453,239.8,99390.91026,3236.19,382.016558,254.39,489.155265,552,-6.292663
4683878.013,6060247.028,-72.452287,41.848206,105.7,35928.26432,1416.83,135.738478,75.88,131.319634,141,-11.109625
4746400.843,6085874.752,-71.818415,41.702473,187.1,25105.20953,1252.65,140.143575,107.48,114.31059,189,7.392623
4632430.873,5583963.301,-75.614496,39.260045,317.1,34790.46513,1654.38,157.462259,221.77,122.984508,481,1.609313
4601092.484,5651777.211,-75.490511,39.805411,437.2,597478.583,6670.43,631.338746,658.28,669.450392,2076,-5.953958
4719955.875,5556265.434,-75.083232,38.724934,341,25048.57381,2745.11,282.893561,317.63,268.103934,696,-16.988558
4535546.24,5468662.98,-76.99503,38.949231,2310.2,3230370.481,9151.15,673.346195,658.17,2266.735675,14011,57.573313
4587863.5,4082105.269,-82.430792,29.645276,433.2,141552.6146,2880.03,104.113035,520.32,419.382872,1013,-3.267918
4587492.228,4180883.052,-82.099362,30.32105,477.5,447.76786,191.98,2.477276,39.88,9.761894,116,-0.45109
4187968.737,4005431.783,-85.90355,30.238011,328.4,70749.30732,2121.19,65.031365,561.8,372.402428,486,-4.975171
4599524.533,4122002.643,-82.205715,29.88391,303.2,566.24516,182,5.325051,45.19,9.089174,74,1.148691
4870976.448,3969062.56,-80.629691,28.064231,316,265339.5117,5655.71,154.430789,1156.87,813.566468,1657,-30.48456
5021853.673,3723756.646,-80.272017,26.01573,1194.8,2329711.142,18368.66,601.512922,5044.72,2795.187722,19834,-3.735923
4266932.721,4055107.74,-85.093768,30.374184,221.8,92.10505,141.66,2.62994,47.08,7.743676,27,0.384368
4769045.905,3769321.789,-82.022461,27.002455,187.7,58654.61085,1943.73,61.24115,371.35,184.310934,327,-16.136055
4622607.523,3989581.674,-82.462582,28.911717,179.5,15836.51156,1388.78,22.038636,281.85,101.151831,242,-3.207482
4634272.242,4172898.247,-81.760781,30.12701,225.4,42263.22354,1456.19,54.182269,314.04,119.729509,415,-3.766392
4830863.047,3683662.137,-81.808857,26.255681,289.5,181834.4848,3741.83,68.524927,1001.98,464.56863,985,-31.18663
4535107.662,4136372.347,-82.664081,30.171714,541.1,4257.69701,592.31,16.558959,156.82,29.041742,328,2.582
4778580.647,3800162.858,-81.856833,27.186329,405.6,3350.49253,401.65,7.717854,167.52,21.207196,133,0.782383
4513159.742,4051281.226,-83.121269,29.648746,292.7,153.5296,131.87,4.986149,49.36,3.777061,43,0.622216
4654819.649,4212638.974,-81.46312,30.333946,779.3,532044.0525,8921.7,331.759968,2111.63,1005.239322,6231,28.65985
4047096.326,3977739.7,-87.167559,30.419098,481.2,137255.4703,3572.72,150.194643,759.3,524.706652,1302,-3.883229
4725770.539,4130268.868,-81.198239,29.566564,226.8,27666.1312,1043.34,43.824727,252.84,165.368276,232,-8.148833
4313359.274,4004827.393,-84.875945,29.887399,185.4,157.27232,178.74,23.751637,72.86,18.327266,20,0.803711
4331186.908,4117902.427,-84.362609,30.636117,659,1053.19899,471.99,20.346639,127.77,14.78191,254,3.908873
4557777.21,4069235.716,-82.709828,29.644171,150.7,284.81595,237.38,7.668117,79.52,13.440343,24,0.009729
4891426.8,3806295.636,-80.988145,26.919726,716.7,53.28297,130.83,3.030748,69.39,7.969862,90,0.70128
4264989.905,4010773.274,-85.25204,30.063895,239.6,117.51253,129.83,12.398215,31.1,8.374768,28,-0.241046
4492047.825,4167458.492,-82.900172,30.51257,1199.2,74.64998,143.06,4.582923,41.57,3.400523,150,1.936131
4757740.882,3827148.406,-81.932947,27.426477,275.4,451.03478,281.05,5.597049,65.98,14.564341,60,1.137979
4905529.78,3799467.254,-80.903721,26.8354,406.7,2028.588911,277.87,4.086988,155.9,9.261927,138,5.331332
4635215.401,3937973.969,-82.529659,28.522398,233.1,63085.89968,2287.69,39.101986,533.94,186.831133,395,-3.604502
4802142.62,3857073.363,-81.503405,27.507061,272.5,17460.78721,1227.56,25.801265,267.56,84.051529,254,1.53654
4706022.104,3890833.545,-82.131313,28.002565,567.6,1156767.549,15871.38,537.928623,3965.09,2399.475006,7044,2.251629
4172526.045,4086540.152,-85.771839,30.863582,148.4,193.04352,185.12,4.920427,71.09,7.060137,25,1.494076
4919165.823,3924543.366,-80.412095,27.630822,278.9,43007.53895,1530,48.788047,292.83,192.769828,397,-10.416643
4244017.247,4115890.56,-85.083536,30.871287,1092.7,854.37917,510.63,20.049226,120.62,17.844392,438,2.522782
4390213.937,4098169.405,-83.949585,30.327925,1023.9,119.44266,146.86,4.478547,22.18,7.673267,129,0.155489
4493107.304,4086998.097,-83.162516,29.953613,178.9,47.15843,71.65,1.218457,37.37,2.594614,13,0.237343
4714964.658,4012598.903,-81.673379,28.80453,330.3,63307.33772,2917.07,116.881686,630.24,338.747066,1049,-10.590158
4788890.684,3721375.514,-82.014845,26.623027,325.6,329666.2622,8447.54,314.137327,2036.91,1250.953496,2205,-45.895961
4354342.146,4099802.839,-84.234423,30.442329,507.7,164849.8993,3518.5,158.340058,568.89,524.711093,1292,4.212227
4593417.953,4055156.037,-82.476551,29.444588,249,567.759828,465.08,17.887361,129.95,28.439553,89,1.405463
4282284.347,4048033.968,-84.990853,30.280833,149.7,22.207914,85.54,2.407138,28.43,4.312793,11,-0.407827
4418607.357,4127428.919,-83.623325,30.450252,689.1,355.76586,243.55,2.203852,64.56,5.993158,111,0.659646
4686091.138,3797148.124,-82.572741,27.416274,308.7,229931.5515,4033.21,125.431878,952.89,556.216103,1087,-15.595756
4633062.405,4042161.335,-82.209909,29.241343,340.3,53245.86681,3139.08,51.423667,758.09,232.825266,1080,5.918648
4971219.988,3874654.69,-80.183443,27.153474,253.6,63139.20603,1707.85,51.517969,342.52,234.178224,363,-12.974575
5037872.137,3723165.048,-80.156509,25.968687,1143.7,5917918.003,26012.6,1154.771834,8372.91,3751.593632,26483,142.205371
4915382.462,3464990.505,-81.792774,24.55602,812.8,58614.56565,1350.18,78.146254,502.96,536.664882,533,-13.593982
4614494.013,4243460.428,-81.669793,30.66458,181.2,6517.91102,607.75,22.418585,120.72,84.288144,138,-5.142882
4102717.103,4001774.118,-86.625221,30.444242,258.7,94085.80592,2031.01,119.632935,504.52,275.041389,457,-16.073491
4861054.217,3882771.657,-80.978912,27.516022,291.6,4135.835177,519.09,35.402188,174,29.071563,104,2.996089
4762006.04,3981406.118,-81.414532,28.458907,753.7,843712.8634,10457.39,354.140974,2853.26,1997.00097,8854,6.96916
4767503.662,3962264.159,-81.434336,28.314142,444.4,100837.1654,2025.42,63.747664,598,321.636985,1379,4.263353
5004391.691,3830149.611,-80.077396,26.766914,617.3,1416256.905,16847.09,508.227461,3981.05,2242.578495,8002,-40.273177
4626612.128,3888422.346,-82.752246,28.205908,259.6,291929.5834,6798.87,214.832193,1636.55,931.824175,1232,-6.554215
4631744.094,3846351.913,-82.842537,27.902128,545.4,1078858.975,12619.15,376.861931,2627.52,1977.611928,4720,-39.625576
4753911.442,3903217.364,-81.72582,27.953305,422.4,245146.3178,7712.44,221.804761,1918.99,793.583916,2584,16.886908
4670671.605,4121344.346,-81.653723,29.669679,405,4811.08294,809.45,18.266145,252.43,66.569436,255,6.080338
4705899.588,4156452.624,-81.26183,29.801821,159.2,50732.36551,2003.46,83.828932,357.85,368.078245,359,-17.596764
4939832.125,3901171.92,-80.332526,27.417331,613.3,90784.33872,2188.7,78.747339,617.63,228.410533,1733,3.108714
4054973.789,3974582.759,-87.110906,30.37494,158.2,22253.76898,1231.39,50.671647,236.79,162.18398,247,-7.557745
4706412.371,3776270.596,-82.479644,27.218358,254.2,251078.4418,4897.67,177.010734,988.3,673.577822,998,-47.311028
4753574.886,4024019.517,-81.340066,28.770304,319.2,269889.468,4454.9,140.901961,868.58,712.71059,1286,-21.129277
4665351.199,3964510.221,-82.211491,28.619137,205.5,11622.70182,854.11,25.760748,148.79,61.149081,261,-3.840774
4491036.41,4130301.746,-83.0342,30.259093,412.3,546.31853,337.74,12.396631,102.53,15.237203,156,1.471901
4415586.594,4085127.177,-83.78837,30.163859,775.9,297.48482,187.73,3.8811,38.31,5.881199,143,0.139329
4571093.107,4134946.499,-82.385094,30.05605,2124.9,185.08647,109.62,3.521273,31.37,8.632962,277,0.89337
4768235.898,4088913.556,-81.012684,29.163422,375,239854.2038,5777.09,257.894277,1352.85,804.139915,1818,-22.099497
4337821.208,4050640.753,-84.529633,30.143035,364.8,401.0151,184.12,8.882479,37.69,22.536539,105,-0.866798
4160430.57,4050160.315,-85.989897,30.635767,134.7,2762.25895,538.34,25.462344,145.51,90.440831,85,-1.402719
4189302.257,4045241.217,-85.765793,30.520344,675.9,437.98798,344.41,5.645355,87.5,16.90846,149,2.318766
4484501.133,4363089.781,-82.270069,31.878009,225.1,326.36417,247.8,6.324149,72.88,6.212504,34,1.198209
4436090.492,4260963.221,-83.024257,31.324919,296.6,51.65146,98.38,1.801807,46.27,3.743522,20,1.185679
4483858.691,4305368.233,-82.483683,31.485142,473.2,141.60589,151.41,16.511757,63.23,5.031637,43,0.50358
4296046.119,4203852.034,-84.36011,31.343338,304.1,10.94605,53.24,2.416585,13.93,2.305197,8,0.241357
4330128.58,4466491.692,-83.139346,33.072776,329.7,5607.52891,441.86,21.548218,117.9,34.406573,129,3.503547
4217235.531,4594228.195,-83.588397,34.319869,104.8,333.41168,199.47,6.321116,62.3,13.809876,17,0.534875
4209940.26,4545305.318,-83.838488,34.00208,187.5,11039.7211,918.4,58.367434,277.32,69.307466,128,-0.722509
4113663.094,4527836.787,-84.718526,34.183994,227.4,6717.81429,756.32,25.351058,225.86,48.842272,204,1.396785
4392970.752,4300064.174,-83.234283,31.725941,101.7,1452.77718,259.52,1.924592,94.5,10.726323,14,2.015786
4412691.802,4239293.346,-83.288638,31.245272,309.2,278.48335,310.01,21.677631,132.45,30.306662,50,1.000092
4293087.127,4410185.596,-83.653301,32.797737,958,70812.11495,2334.15,93.293266,650.07,174.224395,1211,32.472383
4336957.123,4374662.401,-83.422462,32.414903,404.8,248.76283,162.15,4.93109,28.68,4.800722,45,1.030115
4553538.902,4294875.453,-81.967085,31.199715,137.3,134.67363,153.03,13.391452,43.96,4.728887,22,0.526104
4406252.329,4192022.548,-83.503932,30.936134,511.7,202.24165,259.02,3.596923,91.06,10.59746,67,1.667956
4556110.077,4418699.796,-81.494803,32.03046,172.1,2534.13392,303.14,14.507606,71.54,37.724417,54,-0.464587
4529863.302,4440302.204,-81.622451,32.259871,375,10752.11748,612.44,12.641159,169.57,50.370755,256,3.657947
4448636.814,4536459.573,-81.90765,33.172795,542.8,179.037508,312.25,7.039558,80.55,14.148442,100,1.147776
4236236.131,4455295.453,-83.958117,33.289672,573.4,435.37567,139.5,2.508755,32.57,8.118817,122,0.426591
4246599.279,4209939.533,-84.746447,31.531137,602.2,50.49224,78.25,1.885199,33.13,2.999216,33,1.418648
4605609.372,4277196.188,-81.620006,30.919963,220.3,3070.27104,474.92,13.810951,119.59,31.842815,99,-1.864874
4472436.873,4427492.74,-82.129357,32.355221,324.4,132.5895,152.13,9.256833,67.06,9.201562,29,1.290888
4104907.379,4440166.244,-85.11931,33.589282,268.7,7676.73806,869.54,28.763944,212.17,88.806611,269,2.472599
4023733.962,4592786.953,-85.242621,34.92861,96.2,8948.0892,565.57,12.087253,125.36,54.693368,55,-2.698476
4549514.554,4251046.372,-82.154378,30.913598,503.1,31.24829,85.89,1.153702,36.2,2.506126,58,0.387151
4597579.233,4440401.606,-81.08607,32.044257,723.4,197215.8866,3574.96,117.584072,1046.69,516.465269,1778,17.972779
4184938.013,4302227.732,-84.939473,32.367272,122.2,2158.54898,155.75,8.096336,19.1,13.949317,11,-1.196728
4037003.564,4545529.39,-85.308191,34.550037,253.7,844.10275,295.19,6.29607,80.12,9.153699,53,3.404627
4136471.812,4535783.982,-84.494595,34.168298,185.6,35020.57855,1316.87,58.864727,285.31,198.175445,402,-12.729132
4260199.3,4561607.009,-83.355772,33.954633,397.3,77230.6071,1548.02,58.172997,399.98,373.634247,445,2.404511
4179284.391,4471996.659,-84.372822,33.584564,1014.9,139170.4519,2588.68,89.958404,923.59,208.169714,2371,25.231253
4475282.154,4240921.003,-82.780176,31.068629,515.8,20.290024,98.18,0.532096,38.95,3.697788,28,2.172979
4152842.138,4498754.266,-84.495749,33.855709,523.7,332108.038,6172.38,257.353233,1475.13,861.785871,3334,-45.373936
4438500.876,4293804.207,-82.888781,31.544218,289,1340.44642,445.34,16.187075,161.59,23.947591,103,2.001708
4363527.895,4206721.064,-83.799407,31.164793,505.6,4254.82608,506.29,14.655852,211.77,32.505895,188,6.897547
4410472.246,4566445.679,-82.100587,33.500958,182.6,28729.32847,1033.52,34.866751,167.35,82.472557,236,-8.633433
4407583.875,4225116.509,-83.379136,31.162165,507.6,307.8971,208.14,3.980847,72.54,24.122335,72,1.246406
4158203.349,4429757.585,-84.706379,33.351773,226.1,12632.12989,1022.56,26.478436,187.58,108.157639,280,-5.427094
4273052.155,4391843.727,-83.885928,32.73161,245.3,124.92487,146.05,5.685001,43.26,5.429479,26,0.93151
4327194.474,4302636.497,-83.760972,31.943146,702.5,1242.05253,301.09,8.25761,91.38,8.462144,131,4.342755
4004149.137,4562878.308,-85.526405,34.77678,143.6,374.73823,205.6,3.986061,48.99,13.17935,20,-0.258426
4172884.256,4581336.383,-84.011803,34.372599,155.9,553.32054,150.58,5.368646,36.24,13.03696,35,-1.097306
4301786.518,4139102.241,-84.531934,30.8702,635,957.79462,365.14,27.120382,131.33,15.921821,139,1.414592
4162797.65,4517156.396,-84.342339,33.954081,1405.1,546400.2538,7444.42,243.887423,2021.88,891.924628,8860,-2.000707
4361993.647,4379273.489,-83.201024,32.369536,470.2,288.31257,288.17,2.685571,69.6,5.120836,84,0.966473
4298136.427,4323197.156,-83.926369,32.174792,513.3,83.79016,88.36,1.566556,29.46,2.077942,61,1.406892
4304605.405,4240619.755,-84.163387,31.576601,1063.4,35115.56371,1427.84,64.653475,456.25,86.319141,774,25.82409
4134593.176,4471212.857,-84.752947,33.718008,479.8,22199.0984,1050.12,39.308462,253.04,82.06911,579,1.283553
4242393.501,4178555.633,-84.887736,31.32101,274,111.449457,269.79,10.594168,82.41,9.051132,23,2.792972
4487555.901,4193296.052,-82.847414,30.703963,157.2,34.412519,109.3,1.541347,43.78,4.087113,5,0.741474
4539002.136,4477299.013,-81.410128,32.480361,147.5,2069.46418,506.09,15.880796,90.14,58.072354,77,-3.116395
4315661.491,4599839.492,-82.747021,34.038976,234.9,1030.27704,260.08,8.110263,67.71,14.358355,38,2.138336
4437077.499,4455809.672,-82.308171,32.660535,350.8,237.82262,305.29,15.927519,111.8,10.297318,65,2.973944
4502097.292,4421615.479,-81.913685,32.221401,473.5,201.60539,148.79,4.705085,51.63,4.885548,41,1.575423
4094021.24,4623651.585,-84.518134,34.923219,142.6,492.35995,252.53,4.650024,69.23,17.225847,33,-1.177471
4169455.695,4438649.663,-84.578961,33.379942,233.5,15880.1054,1025.23,35.156833,139.33,131.714797,228,-12.348487
4061112.633,4517697.793,-85.205753,34.27644,284.3,15207.56181,1039.3,57.883653,277.12,80.966513,234,6.426627
4170020.163,4541015.011,-84.1908,34.098965,83.2,57717.4219,2260.3,156.490568,416.28,462.304513,166,-25.562606
4256998.492,4626290.951,-83.129994,34.413083,228.6,546.74384,254.14,7.493992,72.97,28.576781,45,0.604098
4167761.694,4495232.458,-84.383006,33.784167,1733.9,892741.3329,10403.28,406.364457,2246.25,2071.452435,15657,5.754606
4124950.011,4604447.561,-84.328785,34.688592,157.4,545.93119,250.15,10.097048,93.28,10.472006,43,-0.664929
4604635.453,4321024.005,-81.470496,31.219015,465.1,14017.19942,799.02,27.378462,212.42,66.427782,337,-0.221721
4073909.292,4543819.407,-84.997522,34.422155,132,3858.05999,454.6,37.136879,139.41,27.071127,64,0.445271
4323461.41,4170817.902,-84.248116,31.030772,325.6,476.79059,307.66,9.441186,109.79,10.424759,66,0.745068
4312917.113,4513433.644,-83.103617,33.452047,170.4,480.64354,349.77,6.825047,107.96,24.513582,27,-0.215516
4188414.001,4521964.092,-84.108243,33.907024,400.2,341830.4985,5756.47,174.027062,2047.11,572.857445,3055,-21.080143
4199733.743,4627015.441,-83.60718,34.604891,169.5,2016.34395,422.15,9.00335,122.79,31.426194,65,-1.046032
4193581.784,4582025.854,-83.834592,34.310988,176.5,34926.5602,1811.84,69.713872,604.21,163.017175,298,0.685931
4336566.35,4504197.913,-82.944092,33.312792,460.8,33.19029,97.18,3.147144,20.16,1.960272,35,0.242034
4090120.725,4456909.056,-85.183668,33.753834,133,590.39421,256.8,10.756478,61.94,14.839072,33,1.080744
4163865.489,4341706.61,-84.976577,32.710571,149.7,412.86106,251.31,19.992924,36.47,37.854675,45,-1.465339
4275319.343,4636196.744,-82.938157,34.42145,169.4,550.11275,250.63,4.827328,62.06,26.330086,38,0.294149
4112005.264,4413610.345,-85.155916,33.37864,140.6,122.51565,152.38,3.215986,36.33,6.281687,14,0.557848
4188946.41,4482234.987,-84.253385,33.626408,479.1,25587.2398,1307.19,42.531623,265.13,112.10638,933,-3.984385
4307313.471,4389667.879,-83.611163,32.610761,324,34690.55287,1175.57,50.028992,283.46,64.778333,417,0.329696
4403522.754,4282902.399,-83.209672,31.575069,890.2,48.71875,93.6,1.004604,40.65,4.377534,72,0.495821
4216057.66,4570703.384,-83.689517,34.159771,169.9,2530.31765,552.87,25.505729,134.01,61.693507,102,-1.601469
4264036.93,4486202.479,-83.611245,33.418219,218.4,116.98456,154.03,3.567833,41.18,9.489364,26,0.118615
4444205.791,4326239.107,-82.726911,31.750077,64.9,177.916992,154.4,3.400984,51.18,3.612536,8,1.084143
4404813.06,4493341.436,-82.427778,33.020095,398.3,120.56916,208.46,6.579737,61.81,5.125273,51,1.612892
4464240.178,4496280.643,-81.936004,32.849435,427.1,49.40139,106.19,0.439856,32.95,1.413746,32,0.69155
4382102.03,4439687.897,-82.8144,32.723882,248.7,102.87454,129.32,2.909991,39.54,3.747802,21,1.578234
4284045.505,4427317.509,-83.664909,32.945233,107.3,913.15078,311.73,7.838916,59.06,21.468097,26,-0.510062
4223847.916,4413652.753,-84.214997,33.036095,328.3,330.02317,154.17,5.910876,37.77,5.674802,53,0.900084
