UTM_Easting,UTM_Northing,X,Y,Five_ave_crime,PopulationDensity,PopulationFemale,Population65,NoHealthInsurance,X.Black,Neighbor_Disadvantage,X.Immigrants,Beer,MentalHealthPati,NatureParks,Casinos,DrinkingPlaces,ReligiousPlaces
3379070.044,4981572.982,-89.60958,39.826993,20811.54554,112509.4797,2742.55,888.34,227.25,886.7,3.223274979,163.794497,69.299192,103.501348,1131.722542,42.291647,540.530564,962.217048
3283207.378,4981688.599,-90.551128,40.129581,271.8050708,436.545088,143.42,66.18,26.87,24.73,-0.616108736,7.993,8.173907,1.627729,60.415455,2.035382,11.396721,55.738134
3318171.492,4924167.088,-90.438231,39.584144,659.120809,39.66313,101.93,39.21,5.17,0.21,-0.55286737,2.2908525,6.184542,0.889434,24.32575,1.358855,29.306595,34.600077
3484398.159,4971463.894,-88.633124,39.413885,1091.756492,805.6002,304.16,132.22,22.97,3.27,-2.304965154,2.8535244,5.416857,9.499563,101.749724,4.723131,34.784331,114.390336
3305056.758,5111208.617,-89.794232,41.040264,1725.138391,38.49031,101.37,43.63,10.57,1.79,-0.619132083,2.2954441,1.817305,0.806732,39.756807,1.465214,10.746109,36.537365
3256038.692,5254285.308,-89.659366,42.278391,4348.120292,11258.65492,669.36,279.24,76.2,141.11,0.242788745,30.6527662,14.981124,12.584788,243.206563,15.340326,99.778536,205.761806
3339682.198,5061991.888,-89.660423,40.557862,0,39775.26551,1524.49,544.35,113.69,38.95,-10.84522814,52.1790116,34.612861,33.54786,1194.979286,41.843476,286.397405,664.807344
3508084.778,4727959.007,-89.379478,37.520907,3246.891867,854.93933,249.66,100.26,29.1,7.22,0.671358742,13.4541639,2.510379,1.971168,84.796612,2.244333,17.29356,66.667747
3536913.003,5091413.323,-87.617732,40.126984,15619.75901,18308.67436,1230.45,444.54,137.24,345.82,2.400748954,55.0374968,35.70615,33.939231,465.874781,8.105604,172.701316,384.114116
3601495.503,4892359.792,-87.850867,38.450323,457.67334,1205.16508,203.03,79.63,31.28,3.34,-1.033950819,7.8286633,8.143028,2.064781,93.661111,10.693813,7.473548,106.877425
3238117.009,5067522.936,-90.64745,40.923719,910.4538895,1927.44204,258.43,97.37,18.51,11.08,-0.578621447,22.1109132,11.798564,1.167133,152.677806,15.939522,48.359114,95.933656
3473802.479,4835501.743,-89.286279,38.43267,1703.102467,322.75985,199.37,80.07,13.94,3.46,-1.711942446,3.3714578,20.941641,1.71982,87.013224,4.524562,57.463438,89.86785
3537889.202,4871164.544,-88.535613,38.497247,1264.261487,880.47114,252.77,109.56,38.74,7.82,-1.168465889,3.5327068,11.365413,1.990183,86.842576,4.241026,10.926311,97.85787
3591570.673,4837130.644,-88.168067,38.074535,5779.90508,1512.90516,255.31,106.69,23.86,3.53,-0.205332819,8.2324386,10.767279,4.101337,101.510021,4.9286,9.932563,96.070871
3280810.965,5190930.106,-89.690844,41.719727,3722.683613,18500.96684,909.51,366.71,86.7,32.38,-5.487580945,58.6083013,51.029331,21.567863,491.148628,27.430826,198.276355,318.154518
3416859.026,5228494.625,-88.170483,41.543624,20459.69121,435225.2613,7598.62,2058.31,867.04,1826.75,-38.91150119,1780.307058,422.937653,216.315271,6150.070495,130.561254,1084.864824,2006.956409
3525498.546,4776908.848,-89.026623,37.833978,5156.152112,12298.67325,755.86,275.85,81.09,66.5,0.512049556,28.1485657,29.606741,12.474772,342.041512,10.242647,100.114564,407.474465
3302102.761,5270223.879,-89.122441,42.243405,21327.66694,205279.0935,3887.99,1275.72,496.38,1168.09,34.20060541,682.3526308,123.996988,89.899681,2110.508482,112.009684,627.137561,1085.004891
3376315.606,5121251.182,-89.045749,40.882752,2399.20811,1115.54032,450.15,158.12,38.32,4.59,-4.578009571,8.7292812,13.572932,8.882291,243.362942,12.849817,52.028838,254.700692
3735662.047,5267509.725,-84.935663,40.703299,0,2396.64753,352.98,111.74,112.61,9.45,-1.76442596,6.1412153,23.133614,5.527054,107.786233,2.014262,33.974419,112.722786
3695700.553,5300868.803,-85.149967,41.08515,22718.33646,232430.8546,4790.32,1395.91,870.47,1162.49,-1.921403101,637.7881405,422.718307,179.620913,2776.420904,102.336036,644.055861,1876.488738
3736256.819,5058452.647,-85.889554,39.20933,8057.670309,18372.42727,746.3,247.33,126.06,28.05,-4.071854116,151.0168837,19.619884,29.910435,493.336071,8.803386,55.328771,231.156685
3550616.17,5160269.864,-87.180764,40.584586,0,66.18498,149.94,52.12,28.6,1.61,-1.072761637,4.2730079,8.202186,3.928244,38.228838,1.78873,12.371966,44.564971
3712531.362,5230599.107,-85.325865,40.524256,621.1248928,3020.98894,201.9,83.81,21.88,0.13,-0.480499592,6.7099572,4.831385,1.997423,61.134518,0.691463,6.083924,52.551176
3663878.635,5125932.914,-86.262008,39.944887,0,7864.69672,505.92,142.79,52.82,13.81,-6.401541133,36.8937971,17.439654,16.483646,252.627663,5.614388,59.244304,189.566391
3706677.141,5059224.166,-86.159913,39.316399,5087.283144,262.44901,203.7,96.61,36.28,2.16,-1.540435511,8.8023715,5.729477,3.111848,43.650641,2.189341,15.971463,46.030556
3618945.884,5179672.131,-86.441935,40.489238,0,1221.50606,347.69,134.79,56.69,8.59,-3.659398964,16.4934124,10.010215,5.791186,117.280631,5.258666,43.556601,94.666801
3602478.376,5220066.084,-86.41268,40.83897,1259.906791,15331.42328,546.54,184.79,102.2,13.55,-1.893432559,98.8466009,23.306249,3.506293,160.245339,6.030321,29.130189,158.09025
3800036.97,4963193.306,-85.720316,38.308251,13277.76855,47681.01079,1338.06,407.48,194.16,190.53,-5.963729939,90.6094487,64.297398,38.925086,682.953428,61.678614,134.764159,436.739904
3613032.586,5044433.244,-87.100192,39.527068,0,1828.81789,303.19,105.13,24.17,4.35,-2.455216132,5.3489176,18.756573,5.683287,116.396623,3.025731,24.372642,127.386227
3624682.754,5155082.035,-86.499455,40.291366,4914.894485,10719.74119,405.37,128.58,80.91,7.29,-1.522651193,56.0009611,16.019943,13.229037,131.711581,2.530289,31.884566,150.972452
3724989.904,4931720.927,-86.540764,38.333253,2748.925817,120.49167,147.65,59.47,19.19,1.21,-0.383345697,0.704539,4.850736,1.853304,19.909504,1.29302,7.004622,28.725391
3647792.499,4952664.557,-87.167275,38.741389,1197.564112,4889.9402,297.78,106.4,115.45,6.67,-1.128538022,9.2043496,8.751158,1.387553,78.418565,6.941855,25.179681,107.243487
3830449.656,5100472.671,-84.838365,39.181252,0,3377.13407,499.25,168.29,47.57,9.14,-3.732098661,11.3597136,24.360337,3.399996,242.307385,58.921355,59.753662,131.4925
3764179.188,5068782.488,-85.586541,39.187035,0,4172.61839,301.83,98.36,38.49,4.03,-2.24125155,11.450013,13.128014,6.31104,109.960021,8.324464,16.094075,117.62632
3685230.107,5351814.829,-85.001698,41.485233,4219.752618,3105.17904,452.16,139.25,75.8,6.06,-4.154144932,13.7557601,29.686444,6.20398,217.736063,9.666772,32.942934,155.334542
3737843.637,5191497.472,-85.272537,40.155357,10953.75494,69742.71939,1553.23,471.62,279.09,289.23,9.870160999,56.3174394,77.878507,31.232341,531.657307,18.414813,124.195855,429.690051
3690412.915,4910433.234,-86.94885,38.292949,0,2986.94672,350.94,117.78,34.01,10.12,-2.7172496,31.4429988,23.331438,2.528601,102.185691,3.904969,30.120234,85.480806
3606632.308,5335112.081,-85.829497,41.652729,2587.554184,55956.83794,1829.46,513.04,533.56,234.18,0.334727697,291.2938083,75.520266,35.324507,711.964044,41.350705,143.630186,551.268467
3778857.301,5138006.092,-85.139707,39.629401,0,7397.45516,353.79,138.59,67.17,15.49,1.021306851,4.4255177,9.218038,4.093706,106.214056,6.176388,20.025722,103.329925
3791318.041,4959561.452,-85.815262,38.311697,7336.840208,39320.81986,1027.1,306.13,111.59,126.61,-3.891949168,48.6639993,90.902929,31.086734,562.059786,25.126628,122.99423,409.554394
3571901.578,5092359.465,-87.279902,40.015868,0,2717.72388,249.33,96.41,39.1,0.96,-1.390962832,6.2166182,11.96178,3.208085,104.241985,1.575045,22.022203,93.076458
3784894.195,5103925.182,-85.238917,39.365705,3308.182354,590.74525,254.14,88.73,26.6,0.72,-1.253408584,5.7644626,8.544104,1.538982,71.853713,7.318988,18.560482,65.842381
3622141.937,5256790.034,-86.054476,41.03435,841.7425548,1827.55789,299.8,116.36,63.38,5.72,-1.774290212,18.8602225,6.637154,0.837494,114.90038,3.00619,13.308297,96.438722
3630315.178,4901672.616,-87.543154,38.425421,2538.098547,2739.05372,346.28,123.6,45.93,16.74,-2.484092684,11.8294471,20.384403,5.130258,111.202874,7.124414,16.740662,117.025818
3681854.192,5220036.896,-85.66248,40.558241,6909.141646,15104.9163,826.78,300.59,140.07,124.66,1.194797561,24.8579688,25.878502,9.735268,214.266606,4.707666,55.214682,564.199195
3633691.629,4986638.281,-87.154937,39.036181,4642.430218,2949.1837,453.61,171.77,72.83,3.91,-1.849414444,6.9541607,16.122806,10.811664,148.339555,3.975971,33.474995,136.179258
3673522.891,5156667.296,-86.032523,40.132804,0,74259.6373,2003.3,497.59,194.8,129.77,-26.53957376,294.868574,78.038682,71.630523,1096.308758,24.933568,312.066837,876.224522
3709235.536,5119512.505,-85.867387,39.741252,2351.986333,9005.25687,504.41,159.37,66.66,18.88,-5.502085477,19.5937738,30.85078,10.997241,248.255978,16.708353,60.075602,211.607617
3758113.418,4952947.796,-86.146755,38.375978,0,618.86482,303.11,101.92,38.74,3.98,-2.05467156,8.6206608,22.864066,3.242836,79.24794,4.795532,37.241386,92.579997
3667160.721,5092204.304,-86.382083,39.689971,0,22858.39333,1057.84,294.9,133,120.16,-10.26597746,87.2398487,35.100849,30.848067,552.827611,17.887172,110.316303,447.663882
3741492.386,5161799.003,-85.375674,39.930759,2919.260998,15161.00128,633.15,238.58,98.21,34.57,-0.093467293,8.8634735,19.247186,6.680055,239.729498,6.252662,30.220177,237.345205
3662410.132,5200797.229,-85.934508,40.489107,3464.197572,37413.2288,1032.87,372.82,148.79,163.88,-0.026613787,36.1624324,76.046749,23.831703,492.230066,13.642439,62.587159,434.769454
3671962.831,5272011.918,-85.511111,40.965313,2024.02143,5376.37034,457.44,153.68,71.77,8.12,-4.427232179,13.7079082,19.244838,5.696419,144.048074,3.208688,36.065479,186.45519
3750976.708,5032426.732,-85.868498,38.97193,8144.948115,10202.97811,502.36,160.66,83.52,10.33,-0.925502419,41.7333696,19.508838,11.445485,176.624184,6.474612,35.573746,183.105035
3514991.39,5229372.328,-87.209236,41.212188,0,1224.09306,398.43,130.89,57.36,5.18,-2.300308108,22.9509264,11.218555,3.793702,172.582617,7.471242,28.666471,153.669707
3745728.458,5234336.93,-84.999154,40.431677,1634.154172,1780.06471,303.12,107.8,52.84,2.62,-1.50598037,11.459255,18.023059,2.025112,117.265994,0.979699,10.591952,65.648806
3807028.164,5026335.763,-85.382199,38.735871,0,5604.86226,366.19,125.87,51.07,15.01,-0.520799433,10.9188272,10.633551,1.532496,115.439534,15.706824,19.334668,70.633473
3763069.949,5038737.055,-85.729644,38.975732,4422.408622,2043.97664,294.23,93.83,53.15,9.83,-1.986301958,8.1489885,8.811813,3.722265,102.349927,5.706683,16.300201,78.343052
3694160.906,5093469.754,-86.124419,39.606181,6482.287486,39701.0173,1125.97,338.06,151.46,54.14,-10.02766236,80.4160598,41.473114,23.526875,516.67317,26.642894,103.181791,413.797653
3632775.097,4959152.368,-87.280114,38.838389,759.505292,16142.85413,492.84,170.55,78.31,27.4,-1.32164297,11.8858751,14.163253,17.958257,259.379368,9.222746,30.06689,275.187099
3627800.419,5287887.703,-85.853769,41.237614,6368.593444,9748.3229,898.65,300.93,170.93,11.72,-5.035515835,85.1016408,36.438164,9.164067,317.762105,10.45696,71.069669,244.929574
3630440.391,5342509.21,-85.566448,41.619317,2695.751034,896.59678,343.27,109.64,221.12,1.44,-0.804295885,10.8194733,7.883226,3.910209,61.416363,5.64559,19.276703,73.43034
3489305.869,5251105.303,-87.358171,41.460309,16166.09011,332606.772,5957.53,1834.01,978.96,3744.62,32.57854935,709.4705327,310.087672,104.404555,3250.500879,176.052863,594.378598,1923.491928
3516141.422,5297601.986,-86.880355,41.705425,13092.90118,39957.89742,1394.2,504.59,212.21,339.89,-0.973842821,92.484793,61.711312,16.085415,447.249687,108.800949,153.916177,349.175193
3700711.312,4994002.29,-86.499379,38.865505,3575.909789,7210.24706,511.58,200.04,84.08,4.93,-1.551475775,16.0200573,19.968622,3.850399,185.047781,2.480918,33.194488,170.393912
3703644.319,5167554.893,-85.701129,40.105343,12243.87211,53798.33025,1844.36,639.82,315.57,294.3,5.209102692,71.0053144,73.48048,27.552423,685.117041,15.229637,168.194842,701.891747
3682160.847,5123203.065,-86.103163,39.86185,0,806545.9908,11589.53,2822.87,2565.52,6691.87,52.37750549,1990.14778,560.12639,321.175218,4583.28861,180.76889,1168.933735,3522.145708
3591732.399,5299465.76,-86.142849,41.450089,0,2977.08094,549.58,199.18,137.63,8.78,-1.893314054,42.2644645,14.584912,2.433031,230.361405,12.556476,29.889041,113.390979
3675151.354,4954776.783,-86.903821,38.666197,0,321.62061,101.91,39.89,12.6,0.87,-0.705010122,0.3498385,4.904202,0.526952,14.352586,0.682736,2.747969,31.398445
3637179.471,5225801.712,-86.056703,40.758024,4920.121868,10080.29208,413.62,151.89,77.33,61.21,-1.125130568,13.4507591,18.61339,4.287363,99.586865,4.927993,20.311623,132.410962
3686447.13,5029679.245,-86.477278,39.171937,12374.6938,90360.43077,1559.08,402.56,217.2,91.68,-5.975985009,238.2938616,70.218329,36.349879,634.857086,9.558349,218.670364,351.242627
3604941.893,5109243.276,-86.891802,40.026661,1218.379679,5629.12692,443.09,157.9,76.05,6.46,-3.359761896,26.7658792,16.13608,15.592386,181.448828,3.99219,40.442438,197.617529
3687605.372,5067176.453,-86.302112,39.439067,0,12294.38744,656.62,209.27,94.25,6.27,-2.850927024,16.9974022,40.187681,13.312162,263.137393,10.525296,88.215784,255.529947
3522170.059,5181833.241,-87.356729,40.839862,885.2084524,165.52601,202.35,76.01,29.19,1.46,-0.372200528,13.5053914,13.449461,1.228644,35.916803,2.045776,11.740132,44.842617
3672280.471,5322702.573,-85.265417,41.3257,3583.909108,6182.45304,496.17,150.7,89.84,4.65,-2.491872513,48.0411043,18.787206,6.752528,168.473772,5.270409,34.445525,136.841888
3831500.776,5068351.634,-84.973259,38.949907,0,430.33852,100.64,43.48,10,0.98,-0.876565306,1.7608345,4.360005,0.584,27.951301,38.898715,13.406325,24.950256
3707577.406,4963567.452,-86.566221,38.622031,0,960.70559,299.29,113.67,47.97,15.81,-0.402207485,11.3541046,32.996871,0.842357,69.799602,3.043083,15.180158,107.372524
3640705.255,5042121.874,-86.850181,39.416958,0,375.28105,244.22,95.24,52.6,2.44,-0.902385608,5.9807396,9.082672,4.180048,54.88154,1.34985,13.78236,44.038872
3586070.232,5079098.139,-87.203651,39.871038,0,286.87596,203.84,77.72,53.43,2.25,-0.746230886,6.311268,4.4777,3.24725,32.537162,0.915841,6.460968,38.032531
3724300.681,4881383.391,-86.757585,37.970347,0,2004.44928,236.77,92.7,20.81,12.28,-1.679614759,4.4549557,6.740521,3.163864,117.503548,3.63175,59.097906,90.61417
3647987.425,4915403.581,-87.321566,38.468392,524.059076,509.04396,200.33,78.64,16.15,3.44,-0.436162628,5.6103107,5.865306,0.70506,28.674619,2.565539,14.723533,58.038789
3499202.315,5266187.572,-87.192013,41.536046,4145.118996,45339.34651,1512.86,488.21,182.87,112.81,-12.78693529,109.602981,64.06465,24.254008,710.1142,49.872595,189.18018,365.594893
3624138.044,4832834.625,-87.881537,37.939165,1563.969896,3096.99954,351.44,128.4,31.73,15.03,-1.948452158,4.8914433,20.776508,6.736289,131.682638,18.096015,31.309285,132.830012
3557839.162,5235686.525,-86.767174,41.108744,1716.182304,302.99265,197.67,76.57,27.94,0.68,-0.341956697,5.7852084,8.358321,0.824367,69.960044,2.487741,11.657152,52.674322
3625159.134,5067932.21,-86.883414,39.657299,0,1122.67238,333.79,116,42.42,15.33,-2.710572376,18.1724818,19.960023,3.78479,94.755017,3.661058,36.069185,91.895859
3763768.416,5217571.997,-84.910765,40.247922,0,1476.75004,405.41,157.19,76.13,4.55,-0.844435122,13.0710467,19.194537,4.508768,123.721922,3.279152,19.792447,116.877994
3810184.058,5067439.587,-85.171352,39.017753,961.6389672,522.16172,304.11,102.3,49.31,2.83,-0.94449244,9.062164,9.004697,1.8171,76.492287,15.148769,29.093666,82.462222
3759391.833,5127070.64,-85.368719,39.620046,0,1716.86756,257.66,90.01,48.71,10.17,-1.03642569,3.478811,7.879878,9.311731,144.664176,6.511503,12.268625,63.108792
3573904.551,5322026.468,-86.20627,41.676563,27760.86359,192896.1417,3762.37,1098.81,650.66,1192.33,2.756385364,496.3877655,152.026032,60.159406,1701.455091,144.188464,553.211822,987.690239
3785676.223,5004777.15,-85.671297,38.655005,2546.564216,2205.84804,254.43,83.39,40.6,0.85,-0.059548703,5.2258525,19.558945,4.543358,86.516107,5.524389,11.159512,124.091751
3728920.115,5097797.307,-85.7823,39.517041,5501.462791,13791.65753,507.81,165.31,72.81,12.92,-2.254203082,25.5013788,27.007919,11.391929,198.118188,35.428704,49.437612,175.375726
3691418.95,4855178.13,-87.16786,37.886701,0,303.29421,250.82,100.3,21.51,3.83,-1.696043139,6.4636662,6.424795,12.901871,55.804665,4.758012,15.996161,81.083193
3553638.272,5253658.905,-86.724066,41.253976,5142.299515,1196.90105,300.61,108.62,33.62,6.58,-0.494866245,13.0181461,4.855251,0.77622,89.890816,5.861369,25.235301,46.308391
3680760.823,5359364.478,-85.006946,41.555232,8441.116098,1930.94083,442.83,184.44,65.04,2.27,-5.247408402,14.1612481,16.756876,19.374709,143.67322,13.16308,71.194493,114.123879
3607966.6,4997623.027,-87.349465,39.201967,2461.357272,578.76922,230.94,86.92,47.61,22.1,-1.352457626,6.0538025,10.708699,2.94722,141.150364,2.64115,9.207193,70.818977
3842737.623,5059393.138,-84.911304,38.847158,0,122.60737,100.82,34.4,17.45,1.78,0.482453567,3.5390788,2.82499,0.288888,17.474715,29.796955,5.178643,7.710061
3584019.068,5151575.361,-86.900997,40.406407,11103.34437,133570.5729,1757.95,413.68,311.81,194.37,-5.734373306,425.5970414,51.102134,84.778891,1235.231165,15.217813,341.359773,463.457974
3652860.304,5178514.525,-86.126902,40.36237,360.2541429,316.08025,199.84,78.47,29.11,0.31,-1.580468667,5.0153494,6.463471,2.6612,102.570699,1.919111,21.91539,109.785045
3794835.281,5152957.368,-84.924499,39.678989,0,88.86757,102.37,37.33,18.23,0.47,-1.198556828,4.0002595,4.713251,0.773944,24.95485,1.632059,8.826921,27.352157
3660683.562,4852754.409,-87.461655,37.96835,18125.16123,136871.799,2480.57,790.65,419.32,557.22,5.829930249,122.6079812,109.755775,68.075415,770.562911,152.421582,271.326698,823.924854
3579855.065,5047017.672,-87.402409,39.657324,0,1925.47897,248.66,96.96,32.08,3.96,-0.950980764,5.2078346,6.750328,6.979662,74.734861,1.144846,13.278534,65.302231
3587229.469,5027724.253,-87.415954,39.491378,18409.39707,52411.3626,1413.42,432.97,235.06,205.62,9.363056235,79.2165064,74.309644,23.340818,618.271693,14.984763,115.623328,458.185784
3654572,5238068.155,-85.835085,40.784482,2424.753565,5481.19582,409.32,163.16,64.94,7.87,-1.917131476,10.3879732,10.67747,6.950805,132.400854,2.390726,20.180841,155.758873
3555766.965,5137153.187,-87.235127,40.398108,0,47.23329,100.1,40.04,10.99,1.11,-0.945134232,1.6480988,7.600201,1.18763,51.266957,0.673866,10.516781,35.502514
3666330.824,4859833.5,-87.380498,38.001977,6938.442259,10831.29862,558.85,186.64,53.11,15.56,-5.237695433,33.0264774,18.035019,17.259611,203.24156,25.088632,60.418096,204.559234
3753638.261,4982396.455,-86.061523,38.603177,0,2391.5969,301.64,103.59,53.19,0.62,0.237281066,4.2742882,10.219664,3.393314,58.223607,4.199761,12.507916,99.773083
3789568.023,5171858.167,-84.885756,39.831672,5557.819304,20167.51516,870.97,312.44,201.46,78.18,-0.212437417,35.6345899,53.020112,4.601614,369.949395,10.716877,47.544841,257.424622
3715723.309,5260868.836,-85.153262,40.728256,0,2681.4346,355.73,129.05,43.57,5.55,-3.429324171,9.1319781,17.454655,11.889224,182.636013,2.894478,35.921742,192.201403
3558764.769,5182321.4,-87.003032,40.717353,510.9818238,2222.05285,398.32,153.07,78.13,4.31,-3.381515475,32.2318905,17.117107,4.719928,126.283394,6.031442,58.179521,119.572531
3669503.483,5306830.379,-85.368105,41.2227,0,1056.56827,350.24,125.98,51.53,2.65,-3.968157027,8.7491164,14.933716,6.64388,124.988579,4.229467,22.117667,97.297497
